"timestamp","long","lat"
"2016-06-25 11:05:07",9.6809019,47.4007335
"2016-06-25 11:35:06",9.6808699,47.400775
"2016-06-25 12:00:18",9.6809891,47.4006236
"2016-06-25 12:25:07",9.6808582,47.4007737
"2016-06-25 12:55:07",9.6808917,47.4007721
"2016-06-25 13:25:07",9.6808606,47.4007082
"2016-06-25 13:55:07",9.680866,47.4007695
"2016-06-25 14:25:07",9.6809089,47.4007856
"2016-06-25 14:55:06",9.6809084,47.4007857
"2016-06-25 15:25:06",9.6809231,47.4007475
"2016-06-25 15:55:07",9.6809022,47.4007908
"2016-06-25 16:25:07",9.6809542,47.4007836
"2016-06-25 16:55:10",9.6809357,47.4007579
"2016-06-25 17:25:06",9.6808829,47.4007611
"2016-06-25 17:55:06",9.6808573,47.4007746
"2016-06-25 18:25:07",9.6808896,47.4007482
"2016-06-25 18:50:07",9.6809469,47.4007801
"2016-06-25 19:20:06",9.6808917,47.4007825
"2016-06-25 19:50:06",9.6808849,47.4007474
"2016-06-26 02:15:07",9.6809053,47.4007335
"2016-06-26 02:45:07",9.6808675,47.400738
"2016-06-26 03:15:07",9.680896,47.4007739
"2016-06-26 03:45:07",9.6808378,47.4008474
"2016-06-26 04:15:23",9.6809053,47.4007468
"2016-06-26 04:45:06",9.6809154,47.4007514
"2016-06-26 05:15:07",9.6809072,47.4007338
"2016-06-26 05:45:08",9.6808879,47.4007557
"2016-06-26 06:15:07",9.6808783,47.4007787
"2016-06-26 06:45:07",9.6809235,47.400766
"2016-06-26 07:15:06",9.6809107,47.400778
"2016-06-26 07:45:07",9.6809308,47.4007743
"2016-06-26 08:10:06",9.6808874,47.4007942
"2016-06-26 08:40:07",9.6808246,47.4008031
"2016-06-26 09:05:06",9.6808445,47.4007671
"2016-06-26 09:35:07",9.6809666,47.4007432
"2016-06-26 10:00:07",9.6808782,47.4007862
"2016-06-26 10:30:07",9.680931,47.4007968
"2016-06-26 11:00:06",9.6809007,47.4007779
"2016-06-26 11:25:06",9.6808906,47.4007587
"2016-06-26 11:55:06",9.6809013,47.4007202
"2016-06-26 12:15:06",9.6809076,47.4007538
"2016-06-26 12:45:07",9.680922,47.4007804
"2016-06-26 13:15:06",9.6809223,47.4007418
"2016-06-26 13:45:06",9.6808933,47.4007438
"2016-06-26 14:15:07",9.6809397,47.4007719
"2016-06-26 14:45:07",9.6809259,47.4007601
"2016-06-26 15:15:07",9.680925,47.4007869
"2016-06-26 15:45:07",9.6809195,47.4007551
"2016-06-26 16:15:07",9.6809475,47.4007787
"2016-06-26 16:45:07",9.6809248,47.4007756
"2016-06-26 17:15:20",9.6808884,47.4007549
"2016-06-26 17:45:07",9.6809123,47.4007851
"2016-06-26 18:15:07",9.680887,47.4008247
"2016-06-26 18:40:07",9.6809255,47.4007852
"2016-06-26 19:15:06",9.6809105,47.4007651
"2016-06-26 19:45:06",9.6809067,47.4007465
"2016-06-27 02:10:06",9.6808829,47.4007463
"2016-06-27 02:40:06",9.6808951,47.4007449
"2016-06-27 03:10:06",9.6809081,47.4007616
"2016-06-27 03:40:07",9.6807968,47.400995
"2016-06-27 04:10:23",9.6808835,47.4007437
"2016-06-27 04:40:06",9.6809072,47.4007695
